year,month,EU,EN,UE,UN,NE,NU,EU_Layoff,EU_Quit,EU_Other,EN_Layoff,EN_Quit,EN_Other
1980,12,.016868971,.0346433,.26881713,.21155791,.048705988,.026023556,.0089116227,.0021742694,.0057830792,.0030766469,.015965128,.015601525
1981,1,.016514422,.029610513,.23198718,.19541213,.044965744,.028955787,.0085074473,.0025055977,.0055013774,.0025964582,.01289531,.014118744
1981,2,.016782569,.030898949,.2293179,.21100396,.043271884,.025268532,.0081558684,.0026275537,.005999147,.0021231703,.014680871,.014094908
1981,3,.018455341,.031897802,.27354252,.20406105,.047968138,.028412502,.0092454385,.0023376921,.0068722107,.0019257336,.013869382,.016102687
1981,4,.016254574,.031843375,.27424112,.19529343,.051177595,.025976811,.0090086395,.0021509805,.0050949538,.00424047,.014298653,.013304252
1981,5,.01749439,.030746754,.23843443,.2058176,.046030991,.02623844,.0089552561,.0024707203,.0060684131,.0027667647,.013019451,.014960539
1981,6,.017419452,.03313319,.24503252,.2057649,.039816126,.027302753,.0092466669,.0021543826,.0060184021,.0035296178,.01536312,.014240452
1981,7,.016011829,.031694159,.26168364,.21198371,.05012694,.026960274,.0088849599,.0023123566,.0048145121,.0029612242,.014187762,.014545173
1981,8,.016880149,.029773438,.24091107,.20413914,.043867767,.027280092,.0087601691,.0023777306,.0057422491,.002595786,.012607059,.014570593
1981,9,.018778354,.034719139,.23970015,.2209157,.041496906,.028602691,.01025852,.0025881305,.0059317034,.0026399344,.017399043,.014680162
1981,10,.020261053,.031164082,.24966875,.20867558,.05064496,.029744795,.010372171,.0024176976,.0074711842,.0027705065,.011518849,.016874727
1981,11,.021200839,.03078418,.23938088,.1966598,.042426258,.029022291,.011686522,.0021496129,.0073647052,.0034095312,.011933936,.015440714
